,name,duration_ms,explicit,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,processing,genre
6138,To See,117.0,False,Dj Promo,Hope,0.71,0.45,9,-7.89,1.0,0.05,0.04,0.9,0.09,0.52,155.03,4.0,296.0,74.0,1.34,happy
6139,Shabhaye Vazhgoon,220.53,False,Electroqute,Fravak,0.35,0.94,0,-4.4,1.0,0.14,0.0,0.0,0.24,0.52,172.96,3.0,584.0,193.0,3.35,iranian
6140,Ivory and Coal,211.07,True,Kyson,Lucky Notes,0.32,0.27,9,-13.2,1.0,0.03,0.91,0.23,0.36,0.11,82.66,4.0,280.0,69.0,1.34,idm
6141,Electric Phantoms,257.2,False,Bewitcher,Cursed Be Thy Kingdom,0.32,0.97,0,-6.38,0.0,0.11,0.0,0.02,0.38,0.49,138.72,4.0,590.0,149.0,3.35,black-metal
6142,Solo Tus Canciones,232.5,False,Pablo Martin,Solo Tus Canciones,0.54,0.91,7,-4.76,1.0,0.05,0.0,0.0,0.11,0.56,135.92,4.0,505.0,126.0,4.07,spanish
6143,Starlet - Phil Tangent Remix,340.12,False,Hybrid Minds;Mimi Page;Phil Tangent,Mountains (Remixed),0.63,0.83,2,-5.79,1.0,0.04,0.01,0.92,0.07,0.12,87.49,4.0,489.0,122.0,3.7,industrial
6144,碎心戀,207.87,False,Jody Chiang,"台灣名謠, Vol. 1: 秋風夜雨",0.51,0.48,5,-8.41,1.0,0.03,0.75,0.0,0.3,0.39,124.52,3.0,421.0,139.0,1.28,mandopop
6145,Big Ol' Booty,71.13,False,Fast Eddie;FUNKY J.,House Blend 3,0.88,0.8,4,-10.81,0.0,0.21,0.0,0.0,0.08,0.96,135.03,4.0,158.0,39.0,0.92,chicago-house
6146,水硝子,238.03,False,RYUTist,水硝子,0.6,0.58,8,-6.02,1.0,0.07,0.13,0.0,0.14,0.42,165.07,4.0,634.0,158.0,2.73,j-idol
6147,Deathcrush,212.99,False,Mayhem,Deathcrush,0.22,0.91,7,-8.51,1.0,0.1,0.0,0.93,0.32,0.21,121.48,3.0,430.0,143.0,4.07,black-metal
6148,Erst wenn's im Sommer schneit,211.84,False,Jörg Bausch,Erst wenn's im Sommer schneit,0.78,0.88,0,-4.21,1.0,0.03,0.09,0.0,0.06,0.82,132.01,4.0,457.0,114.0,3.35,happy
6149,"golden hour, blue hour, dusk (+6° to -18°)",525.0,False,mHz,Earth's Shadow,0.13,0.19,3,-19.35,1.0,0.05,0.17,0.78,0.21,0.03,172.8,3.0,1476.0,492.0,1.74,iranian
6150,Ashes of Yesterday,192.41,False,The Steeldrivers,The Muscle Shoals Recordings,0.45,0.5,0,-7.37,1.0,0.03,0.46,0.0,0.3,0.72,147.71,3.0,458.0,152.0,3.35,bluegrass
6151,Breaker Beats Pt. 1,174.45,False,Freestylers,We Rock Hard,0.77,0.74,1,-13.95,1.0,0.05,0.1,0.01,0.13,0.81,124.02,4.0,359.0,89.0,2.37,breakbeat
6152,インフルエンサー,270.09,False,Nogizaka46,インフルエンサー,0.35,0.85,3,-3.76,0.0,0.05,0.56,0.0,0.31,0.68,131.97,3.92,535.0,134.0,1.74,j-idol
6153,Contato,272.25,False,Pablo,Êee Paixão (A Voz Romântica),0.67,0.57,4,-9.02,1.0,0.03,0.33,0.0,0.8,0.74,131.84,4.0,599.0,149.0,0.92,forro
6154,Strand,468.51,False,Stephan Bodzin,Strand,0.73,0.82,11,-11.37,1.0,0.05,0.02,0.92,0.1,0.08,122.0,4.0,943.0,235.0,0.75,techno
6155,Wet Wood (feat. Nima Alizade),165.52,False,Asef Akbari;Nima Alizade,Wet And Warm,0.39,0.14,5,-16.22,1.0,0.03,0.94,0.98,0.12,0.08,54.2,4.0,148.0,37.0,1.28,iranian
6156,A Thousand Years (Piano Version),148.37,False,Laura Sullivan,A Thousand Years (Piano Version),0.32,0.08,10,-25.58,1.0,0.04,0.99,0.93,0.16,0.28,148.69,3.0,341.0,114.0,0.76,sleep
6157,我們,218.63,False,No Party For Cao Dong,醜奴兒,0.51,0.5,11,-9.94,0.0,0.02,0.07,0.41,0.29,0.31,163.09,4.0,574.0,143.0,0.75,mandopop
6158,My Nation - Original Mix,396.0,False,Roy Davis Jr.;Terry Dexter,My Nation,0.8,0.85,8,-9.74,1.0,0.06,0.0,0.61,0.23,0.87,122.0,4.0,800.0,199.0,2.73,chicago-house
6159,Get Low (feat. Eva Lazarus),211.82,False,Stanton Warriors;Tony Quattro,Rebel Bass,0.7,0.88,10,-3.71,0.0,0.03,0.01,0.43,0.45,0.39,129.98,4.0,448.0,111.0,0.76,breakbeat
6160,Wir bleiben drin,212.93,False,Lorenz Büffel;Oli. P,Wir bleiben drin,0.65,0.94,8,-3.65,1.0,0.17,0.14,0.0,0.33,0.43,132.03,4.0,452.0,112.0,2.73,happy
6161,Common Sunflower,99.32,False,Lekie Low,Common Sunflower,0.8,0.48,11,-8.4,1.0,0.09,0.72,0.92,0.09,0.55,87.02,4.0,143.0,34.0,0.75,study
6162,Abraço de Pai,337.2,False,Walmir Alencar,Imagem e Semelhança,0.43,0.27,9,-9.11,1.0,0.03,0.84,0.0,0.09,0.24,77.72,4.0,428.0,107.0,1.34,brazil
6163,Beggar,208.18,False,Z.TAO,Beggar,0.71,0.58,4,-7.68,1.0,0.06,0.29,0.0,0.07,0.39,100.01,4.0,344.0,86.0,0.92,mandopop
6164,Dead,421.52,False,Kahtmayan,Resurrection 1,0.55,0.88,2,-4.31,0.0,0.08,0.01,0.04,0.11,0.2,100.02,4.0,603.0,150.0,3.7,iranian
6165,Acosadora - Radio Edit,232.83,False,La Misa Negra,La Misa Negra,0.63,0.89,9,-4.39,0.0,0.05,0.02,0.0,0.23,0.65,100.0,4.0,380.0,94.0,1.34,afrobeat
6166,Breakin' Thru,321.11,False,Leftover Salmon,The Nashville Sessions,0.64,0.72,2,-8.7,1.0,0.04,0.21,0.0,0.09,0.63,129.9,4.0,683.0,171.0,3.7,bluegrass
6167,Dip and Get Low,342.2,False,Stanton Warriors;Rodney P,Dip and Get Low,0.78,0.86,0,-9.23,1.0,0.05,0.0,0.79,0.11,0.75,131.98,4.0,743.0,185.0,3.35,breakbeat
6168,Get Got,171.87,True,Death Grips,The Money Store,0.57,0.99,7,-3.76,1.0,0.34,0.01,0.01,0.09,0.4,87.0,4.0,245.0,60.0,4.07,industrial
6169,daffodils,137.0,False,wavcrush,a daffodil a day,0.59,0.29,8,-14.68,0.0,0.14,0.15,0.86,0.11,0.33,120.04,4.0,298.0,74.0,2.73,study
6170,Más De Lo Que Aposté,205.03,False,Aitana;Morat,Dulce Balada,0.62,0.92,1,-3.01,1.0,0.06,0.08,0.0,0.13,0.84,151.99,4.0,511.0,127.0,2.37,spanish
6171,Sang Rahiyo,213.29,False,Jasleen Royal;Ranveer Allahbadia;Ujjwal Kashyap,Sang Rahiyo,0.63,0.53,10,-11.37,1.0,0.02,0.79,0.0,0.06,0.4,93.98,3.9,322.0,81.0,0.76,indian
6172,Let Him Go on Mama,229.97,False,John Hartford,Mark Twang,0.59,0.45,2,-14.99,1.0,0.14,0.84,0.0,0.2,0.83,112.2,4.0,426.0,107.0,3.7,bluegrass
6173,Zara Zara,298.27,False,Bombay Jayashri,Rehnaa Hai Terre Dil Mein,0.64,0.27,11,-15.07,1.0,0.09,0.59,0.0,0.32,0.62,143.81,4.0,706.0,176.0,0.75,indian
6174,You Were On My Mind This Morning,177.05,False,Hot Rize,Hot Rize's 40th Anniversary Bash,0.58,0.62,9,-10.35,1.0,0.03,0.68,0.0,0.92,0.75,120.58,4.0,352.0,89.0,1.34,bluegrass
6175,Pink Noise For Sleep 9,76.26,False,Granular,Pink Noise For Sleep,0.0,0.0,0,-27.96,1.0,0.0,0.94,0.11,0.1,0.0,0.0,0.0,0.0,0.0,3.35,sleep
6176,ヘロー,231.96,False,Shiritsu Ebisu Chugaku,ヘロー,0.74,0.64,10,-6.14,0.0,0.03,0.18,0.0,0.05,0.59,100.03,4.0,379.0,95.0,0.76,j-idol
6177,Sol forastero,252.93,False,Miguel Bosé,Bajo El Signo De Caín,0.71,0.92,4,-4.16,1.0,0.06,0.07,0.0,0.05,0.9,85.0,4.0,355.0,88.0,0.92,spanish
6178,Quando a Saudade Bater - Ao Vivo,152.35,False,Os Barões Da Pisadinha,Da Roça Pra Cidade (Ao Vivo),0.64,0.9,9,-2.78,1.0,0.06,0.36,0.0,0.05,0.96,167.97,4.0,417.0,104.0,1.34,forro
6179,Bloodstream,180.62,False,twocolors,Night Drive Autumn/Winter 2022/23,0.59,0.72,11,-5.96,0.0,0.16,0.01,0.0,0.54,0.59,120.97,4.0,361.0,89.0,0.75,chicago-house
6180,To Try,330.93,False,Larry Heard,Love's Arrival,0.72,0.44,7,-8.76,1.0,0.08,0.0,0.0,0.11,0.41,98.96,4.0,542.0,135.0,4.07,chicago-house
6181,Bassheads,318.89,False,Cut La Roc,La Roc Rocs,0.64,0.81,10,-12.94,0.0,0.06,0.06,0.83,0.24,0.92,126.89,4.0,671.0,167.0,0.76,breakbeat
6182,都幾歲了 (電視劇【幸福一家人】片尾曲),241.89,False,Ella Chen,都幾歲了 (電視劇【幸福一家人】片尾曲),0.62,0.5,7,-7.63,1.0,0.03,0.18,0.0,0.17,0.3,115.99,4.0,456.0,115.0,4.07,mandopop
6183,Bappi,354.38,False,Jamie Jones;The Martinez Brothers,Bappi,0.79,0.84,1,-7.3,1.0,0.05,0.0,0.86,0.07,0.13,127.99,4.0,752.0,188.0,2.37,techno
6184,Space Date - Pleasurekraft Remix,549.05,False,Adam Beyer;Layton Giordani;Green Velvet;Pleasurekraft,Space Date Remixes,0.72,0.82,10,-9.42,0.0,0.05,0.0,0.79,0.11,0.06,127.01,4.19,1152.0,289.0,0.76,techno
6185,Real Nega,150.93,True,JPEGMAFIA,Veteran,0.61,0.95,5,-2.5,1.0,0.32,0.01,0.0,0.17,0.33,140.06,4.0,351.0,90.0,1.28,industrial
6186,Main Agar,279.5,False,Pritam;Atif Aslam,Tubelight (Original Motion Picture Soundtrack),0.59,0.81,1,-5.05,0.0,0.04,0.47,0.0,0.11,0.17,119.97,4.04,555.0,139.0,2.37,indian
6187,...And She Never Returned,212.0,False,CKY,Carver City,0.42,0.98,2,-3.74,0.0,0.08,0.0,0.06,0.1,0.42,112.22,4.0,392.0,98.0,3.7,industrial
6188,Universal - Alpha sinus 91 - 95hz,241.92,False,Polyphonic Grain,Binaural Fields,0.16,0.07,10,-30.52,0.0,0.06,0.74,0.91,0.1,0.04,140.19,3.6,550.0,140.0,0.76,sleep
6189,O Guarani,221.51,False,Orquestra Brasileira de Música Jamaicana,Volume I,0.68,0.78,6,-7.16,1.0,0.04,0.09,0.84,0.1,0.63,141.94,4.0,518.0,130.0,1.17,afrobeat
6190,Invisível,195.04,False,BaianaSystem,Invisível,0.72,0.62,9,-9.84,0.0,0.05,0.32,0.0,0.38,0.48,112.68,5.0,362.0,91.0,1.34,afrobeat
6191,"Ladybird, Ladybird",85.35,False,Rob Cantor,Disney Junior Music: Lullabies Vol. 2,0.53,0.13,0,-12.18,1.0,0.03,0.96,0.97,0.12,0.31,135.93,3.0,180.0,59.0,3.35,disney
6192,Frederick's Soliloquy,47.01,False,Roger Bart,The New Mel Brooks Musical - Young Frankenstein,0.4,0.29,3,-8.18,0.0,0.09,0.74,0.0,0.08,0.54,161.19,4.0,116.0,28.0,1.74,disney
6193,At My Own Pace,145.54,False,"Sarah, the Illstrumentalist",At My Own Pace,0.66,0.46,4,-10.3,1.0,0.03,0.49,0.13,0.11,0.5,81.01,4.0,195.0,47.0,0.92,study
6194,Não Vale um Real,133.0,False,Kiko Chicabana,Não Vale um Real,0.68,0.98,7,-3.47,1.0,0.05,0.27,0.0,0.38,0.96,159.98,4.0,346.0,86.0,4.07,forro
6195,Army of Hardcore - Extended Club Mix,365.52,False,Scooter,Army of Hardcore,0.52,0.93,1,-5.54,1.0,0.04,0.0,0.19,0.08,0.83,137.99,4.0,840.0,210.0,2.37,happy
6196,beginner's mind,172.67,False,really big mountains,train legs,0.6,0.35,2,-9.99,1.0,0.06,0.4,0.87,0.08,0.26,180.14,4.0,509.0,126.0,3.7,study
6197,Gwan Suh,69.47,False,Vybz Kartel,Dance hall time,0.62,0.78,4,-3.72,1.0,0.27,0.29,0.0,0.08,0.97,159.08,1.0,183.0,45.0,0.92,j-dance
6198,Deep Waters,204.93,False,The Lonely Heartstring Band,Deep Waters,0.52,0.52,7,-9.33,1.0,0.03,0.84,0.0,0.28,0.62,129.94,4.0,440.0,109.0,4.07,bluegrass
6199,On My Own - Extended Version,389.93,False,Nikka,Dig it International - 90'S Smash Hits Vol. 1,0.6,0.98,3,-8.1,1.0,0.03,0.03,0.36,0.19,0.88,152.99,4.0,983.0,245.0,1.74,idm
6200,Tantum Ergo,314.75,False,Irmã Kelly Patrícia;Padre Marcelo Rossi;Padre Fábio De Melo;Padre Reginaldo Manzotti;Padre Omar;Padre Juarez de Castro;Padre Gleuson Gomes,No Coração da Jornada,0.27,0.16,4,-13.48,1.0,0.03,0.88,0.0,0.12,0.22,102.97,5.0,480.0,121.0,0.92,brazil
6201,Global - Edit,168.09,False,Korsakoff;Tha Watcher,Stiletto,0.35,0.91,10,-5.86,0.0,0.1,0.39,0.07,0.09,0.14,171.33,4.0,477.0,119.0,0.76,happy
6202,Swalla (feat. Nicki Minaj & Ty Dolla $ign),216.41,True,Jason Derulo;Nicki Minaj;Ty Dolla $ign,Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.7,0.82,1,-3.86,1.0,0.11,0.08,0.0,0.19,0.78,98.06,4.0,350.0,87.0,2.37,breakbeat
6203,Fra dyden,1478.62,False,ORM,Intet • Altet,0.17,0.66,6,-12.48,1.0,0.08,0.0,0.26,0.05,0.04,127.96,3.0,3203.0,1073.0,1.17,black-metal
6204,Confusão,110.73,False,Nêgo Jhá,Confusão,0.84,0.81,9,-2.83,0.0,0.05,0.12,0.0,0.13,0.65,135.07,4.0,247.0,61.0,1.34,forro
6205,Resonance,371.0,False,Ocoeur,Light as a Feather,0.58,0.49,0,-13.12,0.0,0.06,0.16,0.85,0.11,0.04,115.16,4.0,710.0,179.0,3.35,idm
6206,Te Amo Baby,210.0,False,Danieze Santiago,Te Amo Baby,0.7,0.67,5,-4.58,1.0,0.03,0.72,0.0,0.15,0.38,115.01,4.0,399.0,100.0,1.28,forro
6207,25 Years of Silence In the Attic,922.93,False,Eternal Griefs,Blanche Monnier,0.19,0.51,4,-15.1,0.0,0.05,0.0,0.8,0.09,0.08,134.66,4.0,2153.0,541.0,0.92,iranian
6208,Our Scene,334.42,False,Luke Abbott,Translate,0.44,0.9,0,-9.13,1.0,0.04,0.28,0.86,0.37,0.75,99.02,4.0,539.0,135.0,3.35,idm
6209,Storyteller,565.12,False,Hozho,Yin Yang,0.73,0.66,11,-9.06,0.0,0.04,0.01,0.72,0.09,0.16,127.02,4.0,1184.0,297.0,0.75,techno
6210,U Me Luv,219.7,False,jahmiel;Dunw3ll,U Me Luv - Single,0.74,0.6,5,-4.41,0.0,0.1,0.68,0.0,0.09,0.63,135.94,4.0,487.0,123.0,1.28,j-dance
6211,Hardcore Vibes 2000 (Radio Edit),198.09,False,Dune;Froning,History,0.61,0.9,10,-8.81,0.0,0.05,0.02,0.09,0.51,0.89,174.19,4.0,568.0,141.0,0.76,happy
6212,Reasons to Stay,349.11,False,Greensky Bluegrass,Stress Dreams,0.4,0.48,9,-13.66,1.0,0.03,0.47,0.41,0.21,0.54,106.2,3.87,898.0,224.0,1.34,bluegrass
6213,Eru,421.64,False,Abayomy Afrobeat Orquestra,Abayomy,0.56,0.91,2,-7.05,1.0,0.1,0.06,0.03,0.1,0.84,133.28,4.0,923.0,231.0,3.7,afrobeat
6214,Safari Strut,199.57,False,Whitefield Brothers,Earthology,0.68,0.86,5,-5.02,1.0,0.05,0.42,0.86,0.1,0.9,109.96,4.0,364.0,89.0,1.28,afrobeat
6215,Change the World - 2015 Remaster,234.81,False,Eric Clapton,Forever Man,0.72,0.56,9,-8.77,1.0,0.02,0.48,0.01,0.09,0.51,96.9,4.0,374.0,94.0,1.34,bluegrass
6216,さようなら,314.8,False,Rei Harakami,わすれもの,0.65,0.33,4,-12.87,0.0,0.04,0.98,0.92,0.08,0.38,142.49,3.0,733.0,243.0,0.92,idm
6217,Mirabels Cumbia,168.01,False,Germaine Franco,Encanto (Deutscher Original Film-Soundtrack),0.66,0.52,7,-8.48,0.0,0.03,0.56,0.61,0.06,0.93,97.99,4.0,266.0,66.0,4.07,disney
6218,Sueño Erótico,242.37,False,Los Amigos Invisibles,Commercial,0.68,0.82,9,-6.48,1.0,0.06,0.14,0.07,0.18,0.84,120.03,4.0,485.0,121.0,1.34,afrobeat
6219,そして人間は無力と思い知る,276.97,False,STU48,花は誰のもの?公演「夏の“好き”はご用心」「そして人間は無力と思い知る」,0.54,0.81,8,-4.18,0.0,0.03,0.4,0.0,0.07,0.38,100.09,4.0,440.0,109.0,2.73,j-idol
6220,Duh,305.15,False,Bucovina,Duh,0.17,0.83,7,-4.81,1.0,0.04,0.0,0.37,0.26,0.11,86.01,4.0,479.0,119.0,4.07,black-metal
6221,Tudo Pro Alto,203.09,False,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,0.22,0.94,10,-7.2,0.0,0.08,0.0,0.45,0.2,0.6,179.08,4.0,582.0,146.0,0.76,brazil
6222,Trains I Missed,228.85,False,Balsam Range,Trains I Missed,0.56,0.53,11,-8.12,1.0,0.03,0.77,0.0,0.13,0.5,93.12,4.0,341.0,85.0,0.75,bluegrass
6223,Natur eigene Schlafmaschine,208.1,False,Weißes Rauschen HD,Weißer Lärm Baby Schlaf (Meeresrauschen),0.0,0.3,7,-20.16,0.0,0.0,0.76,0.98,0.87,0.0,0.0,0.0,0.0,0.0,4.07,sleep
6224,Bruno's toren,52.47,False,Germaine Franco,Encanto (Originele Nederlandstalige Soundtrack),0.16,0.06,0,-28.26,1.0,0.05,0.78,0.86,0.15,0.03,147.87,3.0,114.0,37.0,3.35,disney
6225,Sleep: Rainfall for Sleep,184.0,False,Nature Sounds XLE Library,Baby White Noise,0.12,0.71,0,-21.46,1.0,0.09,0.13,0.99,0.78,0.02,86.53,5.0,260.0,65.0,3.35,sleep
6226,仮契約のシンデレラ (中吉 ver.),284.64,False,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,0.52,0.96,2,-3.11,1.0,0.14,0.02,0.0,0.93,0.66,170.05,4.0,787.0,197.0,3.7,j-idol
6227,A Vida É Você - Live,119.85,False,JM Puxado,Jm Live Manaus,0.65,0.86,7,-6.52,1.0,0.05,0.76,0.0,0.51,0.74,95.17,4.0,189.0,47.0,4.07,forro
6228,手心的薔薇,280.05,False,JJ Lin;G.E.M.,新地球,0.42,0.5,7,-5.7,1.0,0.03,0.85,0.0,0.28,0.17,86.95,4.0,401.0,100.0,4.07,mandopop
6229,Uns gehört die Nacht,247.11,False,Blutengel,Monument (Deluxe Edition),0.61,0.99,7,-3.99,0.0,0.06,0.0,0.06,0.24,0.68,134.98,4.0,547.0,136.0,4.07,industrial
6230,44 Problems,250.45,False,Xamã;Bagua Records,Pecado Capital,0.53,0.83,5,-5.11,0.0,0.21,0.03,0.0,0.06,0.83,84.04,3.84,348.0,87.0,1.28,brazil
6231,Stay Here,196.36,False,Marizu,Quiet Time,0.57,0.44,9,-9.14,0.0,0.06,0.81,0.0,0.11,0.66,98.87,4.0,317.0,79.0,1.34,afrobeat
6232,Olhinhos de Fogueira,225.4,False,Mastruz Com Leite,Oficial de São João,0.63,0.86,9,-5.43,1.0,0.14,0.16,0.0,0.16,0.66,82.43,4.0,310.0,78.0,1.34,forro
6233,兜轉 - 《HIStory4-近距離愛上你》LINE TV片頭曲,240.58,False,Andrew Tan,兜轉 (《HIStory4-近距離愛上你》LINE TV片頭曲),0.52,0.61,10,-6.52,1.0,0.03,0.54,0.0,0.11,0.44,180.0,4.13,714.0,180.0,0.76,mandopop
6234,Tu Mens Devant Moi,247.26,False,Voilaaa;Rama Traore,Voiciii,0.82,0.6,7,-11.88,0.0,0.04,0.07,0.01,0.07,0.85,129.97,4.0,535.0,133.0,4.07,afrobeat
6235,Viajando (O Diabo É Careta),235.81,False,Ventania,Só para Loucos,0.71,0.42,9,-7.02,0.0,0.05,0.78,0.0,0.11,0.6,96.56,4.0,373.0,95.0,1.34,brazil
6236,All The Little Things - Undercatt Remix,414.02,False,Giorgia Angiuli;Undercatt,All The Little Things EP,0.72,0.77,2,-10.38,1.0,0.04,0.01,0.86,0.08,0.06,123.0,4.08,841.0,211.0,3.7,techno
6237,Der Christbaum ist der schönste Baum,122.32,False,Traditional;Friedrich Oberschelp;Christfried Bickenbach;Gerhard Bunk;Der Bielefelder Kinderchor,Alle Jahre wieder: Weihnachten mit Kindern,0.41,0.09,7,-15.68,1.0,0.04,0.98,0.0,0.2,0.56,115.05,4.0,215.0,52.0,4.07,sleep
6238,安靜,334.24,False,Jay Chou,范特西,0.51,0.4,10,-7.87,1.0,0.03,0.61,0.0,0.11,0.12,143.86,4.0,779.0,197.0,0.76,mandopop
6239,Pellinore's Ride,232.16,False,Andrew Marlin,Witching Hour,0.58,0.5,0,-11.59,1.0,0.04,0.94,0.9,0.13,0.52,106.03,4.0,399.0,99.0,3.35,bluegrass
6240,Você Cresceu,177.74,False,Gabriel Brito,Eu Tenho um Pai,0.53,0.27,2,-8.4,1.0,0.03,0.89,0.0,0.06,0.41,138.01,3.0,406.0,134.0,3.7,brazil
6241,Desde Que Estamos Juntos,273.29,False,Melendi,Quítate las Gafas,0.7,0.81,6,-6.0,1.0,0.26,0.16,0.0,0.08,0.51,184.03,4.0,834.0,209.0,1.17,spanish
6242,Quieres América,297.83,False,Miguel Bosé,XXX,0.66,0.69,2,-14.91,1.0,0.04,0.05,0.05,0.13,0.9,143.1,4.0,687.0,173.0,3.7,spanish
6243,Retrida,499.21,False,Angelov,Cabora EP,0.8,0.83,1,-10.4,1.0,0.05,0.01,0.92,0.1,0.34,123.0,4.0,1023.0,256.0,2.37,techno
6244,MAIN STREET ELECTRICAL PARADE,110.83,False,BiSH,OTNK,0.48,1.0,7,-4.78,1.0,0.08,0.0,0.99,0.05,0.16,109.97,4.0,195.0,49.0,4.07,j-idol
6245,A2PRES107 - Original Mix,394.03,False,Chez Damier;Ron Trent;M.D,Hip To Be Disillusioned Vol. 1,0.82,0.68,1,-9.09,1.0,0.07,0.0,0.8,0.09,0.84,123.69,4.0,805.0,200.0,2.37,chicago-house
6246,Viajar contigo,215.11,False,Alex Ubago,Aviones de cristal,0.6,0.77,0,-5.81,1.0,0.03,0.16,0.0,0.1,0.84,131.99,4.0,437.0,109.0,3.35,spanish
6247,願い feat.YU-A <acoustic ver.>,325.93,False,Dohzi-T,誓い feat. YU-A,0.61,0.61,2,-6.69,1.0,0.09,0.73,0.0,0.33,0.59,168.74,4.0,894.0,224.0,3.7,j-dance
6248,Aguenta Coração,125.5,False,Josué Bom de Faixa,Josué Bom de Faixa,0.65,0.48,4,-9.86,1.0,0.03,0.43,0.0,0.22,0.87,152.11,4.0,313.0,78.0,0.92,forro
6249,珊瑚海,254.32,False,Jay Chou;Lara Liang,11月的蕭邦,0.46,0.56,8,-5.54,1.0,0.03,0.77,0.0,0.14,0.15,145.99,4.0,612.0,154.0,2.73,mandopop
6250,#おふしょるにっと,280.69,False,≠ME,チョコレートメランコリー<Special Edition>,0.52,0.84,8,-1.77,1.0,0.03,0.46,0.0,0.21,0.82,83.93,4.0,383.0,95.0,2.73,j-idol
6251,"Hello, Beautiful",76.67,False,Nostalgique,"Hello, Beautiful",0.73,0.56,10,-8.24,1.0,0.06,0.3,0.77,0.08,0.84,179.88,4.04,228.0,56.0,0.76,study
6252,Hoshiyaar,193.91,True,Seedhe Maut;Sez on the Beat;Rushaki,Nayaab,0.72,0.5,8,-8.38,1.0,0.35,0.24,0.0,0.1,0.67,150.98,4.0,481.0,120.0,2.73,indian
6253,Tartarian Winds,264.6,False,Necrophobic,Dawn of the Damned,0.37,0.88,7,-4.99,1.0,0.05,0.0,0.25,0.07,0.25,109.97,4.0,478.0,120.0,4.07,black-metal
6254,Unheard Melodies - Edit,280.66,False,µ-Ziq;Mrs Jynx,Unheard Melodies (Edit),0.74,0.53,9,-11.57,0.0,0.04,0.02,0.95,0.11,0.17,115.03,4.0,534.0,133.0,1.34,idm
6255,Move on Up,359.21,False,The Dynamics,Version Excursions,0.84,0.71,11,-9.14,0.0,0.04,0.15,0.39,0.09,0.97,145.95,4.0,869.0,216.0,0.75,afrobeat
6256,Legend of Phaxalot,210.63,False,Ceephax Acid Crew,World Dissolver,0.62,0.84,2,-10.86,1.0,0.04,0.0,0.74,0.1,0.52,125.0,3.91,433.0,107.0,3.7,idm
6257,Song Of The Sleeping Forest,259.69,False,Susumu Yokota,Symbol,0.82,0.7,7,-10.18,1.0,0.05,0.85,0.87,0.18,0.79,106.6,4.0,453.0,113.0,4.07,idm
6258,Do You Believe - Original Mix,368.85,False,Marshall Jefferson;Full Intention;Sleezy D,Do You Believe,0.81,0.94,1,-6.81,0.0,0.05,0.0,0.75,0.08,0.52,122.0,4.0,744.0,187.0,2.37,chicago-house
6259,Her Ghost in the Fog,384.81,False,Cradle Of Filth,Midian,0.38,1.0,2,-3.02,0.0,0.28,0.0,0.0,0.1,0.04,128.05,4.08,805.0,202.0,3.7,black-metal
6260,Versuche No. 4 :Fur Computer,397.04,False,Kiawasch Sahebnassagh,Schlaflied unter der Ruine(Lalai zir-e Avar) - Music fur Ensemble & Computer,0.38,0.27,1,-17.2,1.0,0.09,0.29,0.8,0.12,0.04,169.6,3.0,1021.0,340.0,2.37,iranian
6261,You Spin Me Round (Like A Record),163.67,False,Dope,Felons and Revolutionaries,0.6,0.88,11,-5.21,1.0,0.04,0.0,0.0,0.11,0.71,128.56,4.0,345.0,85.0,0.75,industrial
6262,dansing queen,267.17,False,Aoki Takamasa,simply funk,0.81,0.27,1,-15.58,1.0,0.07,0.01,0.94,0.06,0.73,119.99,4.0,528.0,133.0,2.37,idm
6263,Never Have I Ever - Live,193.88,False,Hillsong Young & Free,All Of My Best Friends,0.48,0.85,0,-5.57,1.0,0.04,0.0,0.0,0.98,0.49,144.06,3.81,460.0,115.0,3.35,afrobeat
6264,What?,167.81,False,Rob Zombie,Hellbilly Deluxe 2 (Standard Explicit),0.55,0.98,10,-2.8,1.0,0.06,0.0,0.0,0.33,0.83,140.0,4.0,380.0,94.0,0.76,industrial
6265,I Won't Let You Down,342.17,False,Audio Bullys,Generation,0.52,0.77,1,-5.01,1.0,0.06,0.17,0.34,0.12,0.18,119.96,4.0,641.0,160.0,2.37,breakbeat
6266,Your Love Never Fails,312.57,False,Jesus Culture,Revelation Songs,0.48,0.86,10,-4.72,1.0,0.04,0.01,0.0,0.25,0.43,113.95,4.0,591.0,147.0,0.76,brazil
6267,Michael,245.63,False,Roy Davis Jr.,Michael,0.87,0.76,3,-7.45,1.0,0.04,0.01,0.01,0.07,0.97,125.01,4.0,504.0,126.0,1.74,chicago-house
6268,サザンアイルズのハンス,92.27,False,SHIKI THEATRE COMPANY,ディズニー 『アナと雪の女王』 ミュージカル <劇団四季> (オリジナル・サウンドトラック),0.46,0.23,0,-11.61,1.0,0.05,0.89,0.0,0.32,0.38,93.19,3.0,140.0,46.0,3.35,disney
6269,"Trance/Floden, som kan lede",1163.25,False,ORM,Intet • Altet,0.22,0.11,6,-18.4,1.0,0.03,0.6,0.85,0.13,0.04,84.39,4.0,1813.0,458.0,1.17,black-metal
