,name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,popularity_confidence,processing,genre,genres_val,explicit_val
9117,Son Of Suffering - Live,479.771,False,52,Bethel Music;David Funk;Matt Redman,Homecoming (Live),0.375,0.508,1,-9.399,1.0,0.0335,0.115,2.04e-06,0.0647,0.124,135.024,4.0,1057.0,265.0,0.4585465839153804,2.36741214057508,forro,7,0
9119,Senta Aqui,160.237,False,41,Dodô Pressão,Diferente dos Iguais,0.874,0.818,4,-2.749,1.0,0.0434,0.438,0.013,0.209,0.867,130.002,4.0,343.0,85.0,0.5114291579113615,0.916010498687664,forro,7,0
9120,うそつき。,240.675,False,21,Hysteric Panic,オトナとオモチャ,0.446,0.949,9,-3.077,1.0,0.165,0.0134,5.95e-06,0.0552,0.326,173.111,4.0,683.0,171.0,0.524544915292689,1.343558282208589,j-idol,14,0
9122,This is the Way - Car Safety,94.89,False,30,CoComelon,Vehicle Fun with CoComelon,0.847,0.376,9,-14.15,1.0,0.093,0.596,5.75e-05,0.0798,0.965,150.047,3.0,231.0,76.0,0.4866586512895683,1.343558282208589,disney,6,0
9123,Me dói te ver sem mim,151.821,False,29,Vitor Fernandes,Piseiro Apaixonado,0.662,0.735,9,-5.078,0.0,0.0368,0.601,1.31e-05,0.0908,0.715,156.008,4.0,391.0,97.0,0.5225429256153318,1.343558282208589,forro,7,0
9124,Fontanel,220.246,False,0,Eartheater,Fontanel,0.601,0.878,9,-7.758,0.0,0.0937,0.0379,0.0428,0.593,0.209,120.017,4.0,434.0,108.0,0.4942465932598199,1.343558282208589,techno,19,0
9125,If You Wanna,440.546,False,6,Roy Davis Jr.;Terry Dexter,Chicago Forever,0.861,0.671,11,-8.566,0.0,0.0785,0.0553,0.000124,0.133,0.671,120.006,4.0,873.0,218.0,0.499601576995537,0.7481162540365985,chicago-house,5,0
9127,Dia da Caça,269.986,False,42,BaianaSystem,Duas Cidades,0.486,0.867,1,-5.237,1.0,0.0892,0.129,0.00176,0.0731,0.358,109.003,4.0,570.0,142.0,0.4828608478895482,2.36741214057508,afrobeat,0,0
9128,Hominids,105.573,False,0,Odepth,Elements,0.169,0.0536,9,-25.27,0.0,0.058,0.98,0.854,0.105,0.143,74.997,4.0,125.0,30.0,0.4390234023794412,1.343558282208589,iranian,12,0
9129,A Wasteland Fairytale,160.0,False,20,Matt Large,A Wasteland Fairytale,0.613,0.59,11,-9.098,0.0,0.11,0.0193,0.884,0.266,0.415,93.064,4.0,245.0,61.0,0.49418422353777675,0.7481162540365985,study,18,0
9130,Part of a Major Thing,166.5,False,16,Matt Large,Part of a Major Thing,0.621,0.481,0,-8.568,1.0,0.03,0.471,0.935,0.125,0.324,79.988,4.0,217.0,53.0,0.4894702138431798,3.349056603773585,study,18,0
9131,I'm trying but I can't reach you father,328.737,False,6,Sote,Majestic Noise Made in Beautiful Rotten Iran,0.443,0.666,5,-13.252,0.0,0.0516,0.136,0.59,0.0987,0.0701,162.025,4.0,857.0,215.0,0.4766557680922401,1.2793053545586106,iranian,12,0
9133,low key jazztone,124.429,False,21,Codename Chinadoll,everyday moves with the beats,0.762,0.566,7,-9.964,1.0,0.0543,0.158,0.744,0.0889,0.178,79.99,4.0,164.0,40.0,0.49455864285532497,4.067085953878407,study,18,0
9135,君のパレード,212.56,False,36,the shes gone,MORE,0.536,0.836,8,-4.491,1.0,0.0388,0.0225,0.0,0.115,0.664,133.071,4.0,462.0,115.0,0.49770450486556606,2.7259036144578315,j-dance,13,0
9136,Zeynab,230.0,False,1,Saint Abdullah,Zeynab,0.573,0.626,8,-10.637,1.0,0.0525,0.7,0.0,0.143,0.14,79.958,4.0,305.0,76.0,0.324,2.7259036144578315,iranian,12,0
9137,Eine Liebe - Sylaar 2k20 Remix,209.552,False,11,Mallorca Allstars;Isi Glück;Ikke Hüftgold;Almklausi;Lorenz Büffel;Carolina;Honk!;Sylaar,Eine Liebe (Sylaar 2k20 Remix),0.592,0.947,11,-3.998,1.0,0.0316,0.000957,0.000324,0.0499,0.495,134.008,4.0,455.0,113.0,0.505228613819837,0.7481162540365985,happy,8,0
9139,Dilliwaali Girlfriend,260.552,False,67,Pritam;Arijit Singh;Sunidhi Chauhan,Yeh Jawaani Hai Deewani,0.687,0.941,6,-5.23,0.0,0.0583,0.0811,2.93e-06,0.0697,0.909,138.048,4.0,589.0,148.0,0.49800572460898124,1.1709531013615733,indian,10,0
9140,Turn Up (The Music),289.493,False,18,Camo & Krooked,Sick Music 2,0.621,0.773,8,-10.004,1.0,0.0604,0.00116,0.749,0.142,0.387,174.986,4.0,841.0,210.0,0.5024539327273357,2.7259036144578315,industrial,11,0
9141,Plead My Cause,180.967,True,17,Rygin King;Extol Music,Plead My Cause,0.548,0.629,9,-6.415,1.0,0.233,0.0455,0.0,0.164,0.468,124.024,5.0,330.0,83.0,0.5123403989239605,1.343558282208589,j-dance,13,1
9142,Real-X,282.613,False,20,2 Brothers On The 4th Floor,2,0.576,0.639,10,-14.293,1.0,0.0296,0.00484,0.942,0.138,0.565,137.999,4.0,643.0,160.0,0.681,0.7573891625615764,happy,8,0
9143,Heartquake,201.254,False,44,Papon,Karwaan,0.339,0.497,5,-8.904,1.0,0.0494,0.727,2.18e-06,0.103,0.556,149.965,3.0,452.0,150.0,0.475605967220338,1.2793053545586106,indian,10,0
9144,I Love You (7 Inch Radio Edit) - Extended Mix,244.506,False,0,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),0.625,0.895,0,-3.979,1.0,0.0514,0.00281,0.0223,0.105,0.561,159.937,4.0,643.0,161.0,0.49482774567353527,3.349056603773585,happy,8,0
9145,Waiting On April... for You,62.293,False,0,Leila Bela,Angra Manyu,0.429,0.27,10,-14.574,1.0,0.0955,0.936,0.0109,0.101,0.22,142.66,4.0,143.0,34.0,0.4957909907675688,0.7573891625615764,iranian,12,0
9146,A Wedding in Cherokee County - 2002 Remaster,189.2,False,24,Randy Newman,Good Old Boys,0.446,0.225,6,-15.818,1.0,0.042,0.901,0.000545,0.1,0.168,178.146,3.0,552.0,182.0,0.527,1.1709531013615733,disney,6,0
9147,Vou Seguir com Fé,243.159,False,44,Kleber Lucas,Aos Pés da Cruz,0.76,0.911,0,-8.193,1.0,0.0456,0.119,0.0,0.611,0.785,112.163,4.0,453.0,112.0,0.4789329247409282,3.349056603773585,brazil,3,0
9150,スーパーカー,264.453,False,21,PASSEPIED,&DNA,0.464,0.845,10,-3.791,0.0,0.0371,0.145,0.0077,0.239,0.662,171.839,4.0,729.0,181.0,0.5006223383754379,0.7573891625615764,j-idol,14,0
9151,I'll Take You There - Dimitri From Paris Re-Edit,468.504,False,22,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle;Dimitri From Paris,I'll Take You There,0.668,0.718,5,-9.677,0.0,0.0308,0.0354,0.334,0.19,0.334,125.001,4.0,964.0,242.0,0.4828023261085424,1.2793053545586106,chicago-house,5,0
9152,Bumpy Lucas,210.75,False,18,Yimino;Ed Roughton,Breaker,0.58,0.41,1,-13.674,1.0,0.0388,0.219,0.957,0.142,0.0497,87.519,4.0,295.0,73.0,0.4698883462769364,2.36741214057508,idm,9,0
9153,Ruff in the Jungle Bizness - Uplifting Vibes Remix,257.333,False,13,The Prodigy,Out of Space,0.646,0.914,11,-12.035,1.0,0.0471,0.00159,0.681,0.122,0.319,148.066,4.0,621.0,154.0,0.5031691233651667,0.7481162540365985,breakbeat,4,0
9154,Hell Is Where I Stay,274.146,False,21,Hypocrisy,End of Disclosure,0.478,0.902,6,-6.734,0.0,0.0447,1.41e-05,0.878,0.303,0.224,134.98,4.0,606.0,151.0,0.5029470979603877,1.1709531013615733,black-metal,1,0
9155,Out Of Control - Radio Edit,238.306,False,14,The Chemical Brothers,Out Of Control,0.528,0.943,5,-3.594,0.0,0.035,0.00219,0.0236,0.309,0.337,131.99,4.0,518.0,130.0,0.49072675153489387,1.2793053545586106,breakbeat,4,0
9156,Brilhe,185.466,False,48,Roberto Garcia,Moana: um mar de aventuras (Trilha sonora original em português),0.721,0.576,0,-7.044,1.0,0.142,0.408,0.0,0.109,0.613,146.011,4.0,427.0,108.0,0.5077377727720104,3.349056603773585,disney,6,0
9157,Second Life,188.135,False,0,Saeed Dehghan,BLABBER BRAIN,0.18,0.504,2,-9.646,1.0,0.0416,0.0148,0.881,0.173,0.0379,157.924,4.0,479.0,120.0,0.47950231487198947,3.70048309178744,iranian,12,0
9159,Ecclesia Diabolica Catholica,289.483,False,39,Behemoth,I Loved You at Your Darkest,0.177,0.919,6,-5.193,1.0,0.0886,0.000206,0.0453,0.0776,0.129,140.745,4.0,621.0,154.0,0.4958901007970574,1.1709531013615733,black-metal,1,0
9160,牆外,256.551,False,42,Namewee;小花,牆外,0.73,0.48,9,-6.405,1.0,0.0387,0.853,0.0,0.337,0.623,138.044,4.0,584.0,146.0,0.655,1.343558282208589,mandopop,15,0
9161,Manngard,203.722,False,10,Khold,Svartsyn,0.349,0.886,0,-13.266,1.0,0.0526,3.3e-06,0.0583,0.269,0.0808,145.0,4.0,479.0,119.0,0.4647011609543983,3.349056603773585,black-metal,1,0
9162,Mais Amor,165.789,False,42,Ponto De Equilíbrio;Tati Portella,Mais Amor,0.714,0.701,2,-4.643,1.0,0.0494,0.503,8.68e-06,0.122,0.6,152.026,4.0,414.0,105.0,0.51527034234023,3.70048309178744,brazil,3,0
9163,You're Toxic,371.555,False,58,Deborah de Luca,You're Toxic,0.786,0.908,7,-10.402,1.0,0.057,0.00609,0.867,0.11,0.0543,134.995,4.0,831.0,209.0,0.522715699837721,4.067085953878407,techno,19,0
9164,Saku,345.84,False,19,Susumu Yokota,Sakura,0.395,0.156,2,-17.997,1.0,0.0337,0.833,0.893,0.117,0.115,118.257,4.0,674.0,169.0,0.984,3.70048309178744,idm,9,0
9165,Night of Santur,143.026,False,0,Leila Bela,Angra Manyu,0.529,0.631,11,-10.055,0.0,0.0564,0.0416,0.00237,0.447,0.0887,62.204,4.0,146.0,36.0,0.4547009181340836,0.7481162540365985,iranian,12,0
9167,Reversed Reflections,265.293,False,19,Hypocrisy,Hypocrisy,0.279,0.853,0,-5.483,1.0,0.0509,4.9e-06,0.00119,0.286,0.287,149.933,4.0,653.0,165.0,0.4744013161546092,3.349056603773585,black-metal,1,0
9168,Sin ti seria silencio - Parte II,284.093,False,36,Mägo de Oz,La ciudad de los arboles,0.504,0.458,4,-7.66,1.0,0.0261,0.753,0.0,0.251,0.442,83.213,4.0,385.0,96.0,0.179,0.916010498687664,spanish,17,0
9169,You & Me (feat. W. Darling),244.285,False,45,Bassnectar;W. Darling,Noise vs Beauty,0.493,0.744,7,-4.021,1.0,0.0342,0.000748,0.384,0.322,0.151,140.041,4.0,566.0,141.0,0.707,4.067085953878407,breakbeat,4,0
9170,Funny,221.465,False,63,Zedd;Jasmine Thompson,Funny,0.664,0.66,5,-4.646,1.0,0.0243,0.512,0.0,0.26,0.355,99.946,4.0,367.0,92.0,0.49651662304673383,1.2793053545586106,chicago-house,5,0
9171,Labon Ko,341.027,False,71,Pritam;KK,Bhool Bhulaiyaa,0.63,0.837,9,-4.635,0.0,0.0387,0.329,0.00271,0.159,0.473,107.997,3.6666666666666665,607.0,151.0,0.5143961578534586,1.343558282208589,indian,10,0
9173,Senhor da Terra,275.961,False,43,Marquinhos Gomes,Senhor da Terra,0.406,0.764,11,-6.49,1.0,0.0398,0.151,0.0,0.378,0.349,77.546,4.0,347.0,87.0,0.378,0.7481162540365985,brazil,3,0
9174,What the Fuck?,290.76,False,24,Promo,Last Men Standing,0.646,0.922,4,-5.459,0.0,0.315,0.45,0.967,0.111,0.191,144.901,4.0,702.0,177.0,0.5677911815775871,0.916010498687664,happy,8,0
9175,Bones,295.893,False,53,Oliver Koletzki;HVOB,I am OK,0.823,0.534,10,-7.089,0.0,0.0496,0.0239,0.486,0.105,0.0395,125.026,4.0,609.0,152.0,0.5027072539545641,0.7573891625615764,techno,19,0
9177,黑色柳丁,255.266,False,47,David Tao,黑色柳丁,0.542,0.572,2,-5.918,1.0,0.0382,0.0719,0.0,0.218,0.212,129.965,4.0,550.0,137.0,0.47865839068791727,3.70048309178744,mandopop,15,0
9178,一場遊戲一場夢,255.333,False,55,Dave Wong,一場遊戲一場夢,0.561,0.32,10,-11.409,1.0,0.0314,0.802,0.0,0.0701,0.356,139.856,4.0,579.0,145.0,0.4910823242857554,0.7573891625615764,mandopop,15,0
9179,Voodoo People,387.066,False,57,The Prodigy,Music for the Jilted Generation,0.664,0.998,6,-5.86,0.0,0.0642,0.00128,0.466,0.287,0.37,149.002,4.0,952.0,239.0,0.5036098488898686,1.1709531013615733,breakbeat,4,0
9180,Verdades Do Tempo,259.145,False,51,Thiago Brado,Eu Me Rendo,0.175,0.38,4,-9.26,1.0,0.0326,0.0932,0.0,0.0743,0.0898,50.451,4.0,303.0,75.0,0.43025818632948604,0.916010498687664,brazil,3,0
9181,Conjure Dreams,441.09,False,33,Maceo Plex,Conjure Infinity,0.687,0.744,2,-8.085,1.0,0.0545,0.000189,0.875,0.0924,0.526,124.012,4.0,906.0,226.0,0.5056327383282171,3.70048309178744,techno,19,0
9182,"""Why is a raven like a writing desk?""",166.0,False,12,arai tasuku,Alice,0.395,0.803,0,-6.743,1.0,0.103,0.000423,0.718,0.113,0.2,179.782,4.0,496.0,123.0,0.5108613414062988,3.349056603773585,idm,9,0
9183,Know Bout Me,206.48,True,25,Vybz Kartel;Gaza Indu,"Reggae All-Star, Vol. 1",0.657,0.788,5,-4.559,0.0,0.189,0.15,0.0,0.304,0.712,97.046,4.0,331.0,82.0,0.5044085884904725,1.2793053545586106,j-dance,13,1
9184,Boba Tunnel,247.51,False,53,Anupam Roy,Chotushkone,0.598,0.537,9,-8.281,1.0,0.0326,0.285,0.0,0.13,0.397,131.955,4.0,537.0,133.0,0.4862658377870275,1.343558282208589,indian,10,0
9185,Quality Seconds,85.133,False,16,Orbital,Snivilisation,0.449,0.999,9,-4.976,1.0,0.0743,0.00251,0.648,0.0441,0.777,176.651,4.0,247.0,61.0,0.532695481474375,1.343558282208589,breakbeat,4,0
9186,Cycle Of Many - Mixed,287.391,False,7,Ron Trent,What Do the Stars Say to You (François Kevorkian Continuous Mix),0.568,0.625,9,-10.322,1.0,0.034,0.0315,0.829,0.145,0.28,94.971,4.0,450.0,112.0,0.4920138652683481,1.343558282208589,chicago-house,5,0
9187,Taradiddle Paradiddle,148.129,False,6,Jobii,Intergalactic Sneakers,0.477,0.426,0,-9.553,1.0,0.0472,0.212,0.963,0.0984,0.147,162.276,4.0,399.0,101.0,0.716,3.349056603773585,study,18,0
9188,Sexta-Feira - Ao Vivo,126.199,False,37,Os Barões Da Pisadinha,"Da Roça Pra Cidade (Ao Vivo), Vol. 05",0.659,0.944,9,-3.055,0.0,0.0574,0.433,1.73e-06,0.106,0.917,172.052,4.0,359.0,90.0,0.5361498614497239,1.343558282208589,forro,7,0
9189,轉圈圈,249.333,False,41,Crispy脆樂團,有多少光就有多少黑,0.644,0.757,4,-4.498,1.0,0.0342,0.0651,0.0,0.2,0.61,110.973,4.0,456.0,113.0,0.4809521086734535,0.916010498687664,mandopop,15,0
9190,裹著心的光,273.018,False,0,JJ Lin,裹著心的光,0.428,0.498,0,-5.742,1.0,0.0304,0.169,0.0,0.0903,0.314,135.936,4.0,607.0,152.0,0.47107543410298724,3.349056603773585,mandopop,15,0
9191,Natural High - Mike Dunn Extended Black Glitter MixX,403.55,False,16,Mike Dunn,Defected Presents House Masters: Mike Dunn,0.59,0.797,9,-6.978,0.0,0.0598,3.76e-05,0.812,0.104,0.35,123.805,4.0,818.0,201.0,0.5151427548102945,1.343558282208589,chicago-house,5,0
9192,Leise rieselt der Schnee,228.12,False,0,Traditional;Rolando Villazón;Sasha;Slovak National Symphony Orchestra;Allan Wilson;James Hayto;Chris Pearson;Darran Muller;Apollo Voices;Graham Foote,Weihnachten Klassik 2022,0.178,0.373,5,-12.15,1.0,0.0396,0.802,0.0204,0.12,0.199,174.692,4.0,644.0,163.0,0.4761728178717254,1.2793053545586106,sleep,16,0
9193,Human Purge Mission,238.972,False,0,Beshenitar,The Great Wound of History,0.422,0.998,11,-2.862,1.0,0.133,0.249,0.00171,0.112,0.0281,129.995,4.0,512.0,127.0,0.998,0.7481162540365985,iranian,12,0
9194,Um Tiro no Coração,302.052,False,47,Nando Reis;Pitty,Um Tiro no Coração,0.766,0.776,2,-5.381,1.0,0.0291,0.184,0.0,0.113,0.576,132.098,4.0,643.0,160.0,0.5005673992242803,3.70048309178744,brazil,3,0
9195,不說,337.733,False,25,Mixer,馬戲團運動,0.343,0.716,6,-4.668,1.0,0.0455,0.0785,0.000314,0.274,0.226,169.997,4.0,918.0,229.0,0.849,1.1709531013615733,mandopop,15,0
9196,Tennessee 1949,205.906,False,27,Larry Sparks,Silver Reflections,0.717,0.402,11,-12.128,1.0,0.0394,0.72,0.000131,0.105,0.888,95.509,4.0,324.0,80.0,0.484382161419109,0.7481162540365985,bluegrass,2,0
9197,Saveiro,164.924,False,50,Os Parazim,O Som do Bbq,0.67,0.933,2,-2.427,0.0,0.0345,0.429,0.0,0.306,0.852,128.019,4.0,345.0,87.0,0.992,3.70048309178744,forro,7,0
9198,Te Amaré,210.16,False,38,Miguel Bosé,Bravo Muchachos/Los Grandes Exitos DE.,0.506,0.351,3,-14.612,1.0,0.0315,0.151,3.15e-06,0.111,0.4,74.701,4.0,256.0,64.0,0.4325269212909434,1.7389162561576357,spanish,17,0
9199,Reverse Effect,306.372,False,19,Jor'dan Armstrong,Blsd (Deluxe),0.704,0.486,0,-7.189,0.0,0.193,0.36,0.0,0.0915,0.415,139.957,4.0,709.0,177.0,0.181,3.349056603773585,afrobeat,0,0
9200,Amava Porra Nenhuma,163.944,True,42,Banda A Loba,Na Hora do Prazer,0.784,0.722,6,-3.86,0.0,0.0319,0.69,1.33e-06,0.0991,0.892,124.005,4.0,335.0,82.0,0.515618266027564,1.1709531013615733,forro,7,1
9201,Lindo Pescadito,185.36,False,33,Tatiana,¡Brinca!,0.669,0.879,1,-8.784,1.0,0.0693,0.148,0.00761,0.0659,0.895,179.536,4.0,538.0,134.0,0.4953387617059025,2.36741214057508,disney,6,0
9202,Smack My Bitch Up,343.386,True,66,The Prodigy,The Fat of the Land,0.604,0.995,10,-3.641,0.0,0.164,0.00306,0.626,0.109,0.262,136.216,4.0,773.0,192.0,0.5394313952803943,0.7573891625615764,breakbeat,4,1
9203,Cold - Radio Edit,235.772,False,13,Ralphi Rosario;Donna Blakely,Cold (Remixes),0.736,0.588,3,-8.214,0.0,0.036,0.0104,0.477,0.123,0.522,109.999,4.0,420.0,105.0,0.4785633192676422,1.7389162561576357,chicago-house,5,0
9204,So Low,194.613,False,21,Dope,Group Therapy,0.568,0.977,4,-3.924,0.0,0.0892,0.000622,0.734,0.138,0.412,151.878,4.0,489.0,124.0,0.51678279587969,0.916010498687664,industrial,11,0
9205,Baaraat,222.096,False,62,Ritviz;Nucleya,Baaraat,0.678,0.449,4,-9.379,1.0,0.0869,0.477,0.0,0.536,0.606,100.033,4.0,366.0,91.0,0.09,0.916010498687664,indian,10,0
9206,Finish Him,200.594,True,32,Namasenda;Joey LaBeija,Unlimited Ammo: Infinity (Remix),0.545,0.817,9,-6.471,1.0,0.0402,0.0142,0.00979,0.0846,0.523,149.95,4.0,491.0,122.0,0.49340834117256105,1.343558282208589,techno,19,1
9207,Paz Interior,331.613,False,20,Cascada de Lluvia,"Meditación con la Música de Fondo para el Masaje, Spa & Wellness",0.517,0.116,5,-21.764,0.0,0.0483,0.994,0.929,0.109,0.0999,90.003,4.0,496.0,123.0,0.48118760520695986,1.2793053545586106,indian,10,0
9208,Bom Bom Pai,308.946,False,26,Esther Marcos;Marcelo Markes,Bom Bom Pai,0.549,0.326,11,-9.176,1.0,0.0282,0.693,7.09e-06,0.181,0.339,144.894,4.0,730.0,181.0,0.49182747105039915,0.7481162540365985,brazil,3,0
9209,"Gangster (Feel So Good) - Tails, Noizer & Drokz Ouwe Gabber Mix",256.733,False,27,3 Steps Ahead;Tails;Noizer;Drokz,Thunderdome 25 Years Of Hardcore,0.477,0.98,11,-4.986,0.0,0.206,0.00043,0.0785,0.404,0.268,190.251,4.0,811.0,203.0,0.524232861692215,0.7481162540365985,happy,8,0
9210,Emborracharme,212.026,False,64,Lori Meyers,Impronta,0.515,0.866,7,-6.818,1.0,0.0486,0.539,0.00136,0.352,0.91,156.013,3.0,531.0,175.0,0.4972194563335773,4.067085953878407,spanish,17,0
9211,Ladders,302.573,False,0,Ashbury Heights,The Victorian Wallflowers,0.632,0.851,7,-6.173,1.0,0.0753,0.00359,1.14e-05,0.103,0.332,130.029,4.0,643.0,160.0,0.509213709554317,4.067085953878407,industrial,11,0
9213,Faggot,163.706,True,63,Mindless Self Indulgence,Frankenstein Girls Will Seem Strangely Sexy,0.63,0.76,1,-10.347,1.0,0.115,0.000916,0.000856,0.0766,0.561,152.042,4.0,409.0,103.0,0.108,2.36741214057508,industrial,11,1
9214,Pyramids,242.933,False,4,Comaduster,Darker Matter (Deluxe Edition),0.283,0.4,6,-12.274,0.0,0.0604,0.256,0.816,0.0721,0.0603,134.06,4.0,487.0,123.0,0.4820048933647725,1.1709531013615733,idm,9,0
9215,Electronic Battle Weapon 6,545.0,False,2,The Chemical Brothers,Brotherhood (Deluxe),0.557,0.934,9,-5.217,0.0,0.07,0.00713,0.818,0.112,0.32,139.946,4.0,1248.0,310.0,0.5202813693253229,1.343558282208589,breakbeat,4,0
9216,Thirty Two,153.0,False,0,Farzad Golpayegani,Two,0.376,0.961,9,-3.528,0.0,0.118,0.00448,0.625,0.0873,0.149,163.996,3.0,411.0,137.0,0.705,1.343558282208589,iranian,12,0
9217,Dheere Se,198.0,False,46,The Yellow Diary,Izafa,0.584,0.548,8,-10.19,1.0,0.0361,0.669,0.0036,0.164,0.386,160.002,4.0,516.0,129.0,0.5062645820513867,2.7259036144578315,indian,10,0
9218,Only Hope Breaks the Dark Waves,176.16,False,0,Saba Alizadeh,Only Hope Breaks the Dark Waves,0.138,0.362,8,-17.688,1.0,0.12,0.691,0.91,0.189,0.0525,88.885,3.0,276.0,92.0,0.46960292516397784,2.7259036144578315,iranian,12,0
9219,Cute Baby - Music Box,183.0,False,0,Baby Lullaby,Soft Pillow (lullabies for children and adults),0.499,0.0189,8,-21.995,1.0,0.0525,0.916,0.853,0.0898,0.373,128.368,4.0,381.0,95.0,0.4762473209435355,2.7259036144578315,sleep,16,0
9220,Haare Haare LoFi,96.007,False,47,Silent Ocean,Haare Haare LoFi,0.46,0.65,8,-13.101,1.0,0.317,0.629,0.00852,0.25,0.368,79.904,4.0,123.0,31.0,0.441,2.7259036144578315,indian,10,0
9221,Ballada o Flegmisławie,44.36,False,28,Paweł Ciołkosz,Kraina lodu: Przygoda Olafa (Ścieżka dźwiękowa polskiej wersji),0.587,0.359,2,-13.472,1.0,0.0664,0.933,2.01e-06,0.0713,0.536,108.371,3.0,77.0,24.0,0.4761223217653315,3.70048309178744,disney,6,0
9222,Second Lives,264.706,False,43,Vitalic,Flashmob,0.67,0.69,1,-4.744,1.0,0.0431,0.00163,0.62,0.0864,0.334,129.966,4.0,563.0,141.0,0.4963258075019652,2.36741214057508,techno,19,0
9223,Zenzenzense - English Version,279.026,False,41,RADWIMPS,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),0.356,0.888,11,-3.872,1.0,0.114,0.000273,0.0,0.0675,0.642,189.591,4.0,852.0,214.0,0.5057562034900297,0.7481162540365985,j-dance,13,0
9224,Your Mind - Radio Edit,285.857,False,33,Adam Beyer;Bart Skils,Your Mind (Radio Edit),0.66,0.857,11,-7.946,0.0,0.0565,0.00262,0.165,0.215,0.111,126.032,4.0,591.0,148.0,0.5009815701227993,0.7481162540365985,techno,19,0
9225,Meet La Familia,128.345,False,27,Germaine Franco,Encanto (Trilha Sonora Original em Português),0.814,0.32,0,-14.865,1.0,0.0974,0.454,0.841,0.0795,0.254,96.469,4.0,200.0,49.0,0.48195529710356577,3.349056603773585,disney,6,0
9227,Joven para morir,202.6,False,35,Ángeles Del Infierno,Joven Para Morir,0.614,0.694,2,-12.705,1.0,0.0665,0.00258,0.0,0.0671,0.603,76.838,4.0,255.0,63.0,0.4588473685474398,3.70048309178744,spanish,17,0
9229,A New Error,367.306,False,63,Moderat,Moderat,0.717,0.46,11,-11.326,0.0,0.0372,0.0287,0.785,0.0661,0.0961,110.993,4.0,670.0,168.0,0.4952943329804861,0.7481162540365985,techno,19,0
9230,第一次,263.333,False,59,Michael Wong,十光年精選輯,0.601,0.38,0,-8.82,1.0,0.0259,0.576,0.0,0.0858,0.247,104.748,4.0,451.0,111.0,0.4811321910046572,3.349056603773585,mandopop,15,0
9231,Piensa Positivo,404.999,False,21,Cascada de Lluvia,"Meditación con la Música de Fondo para el Masaje, Spa & Wellness",0.11,0.099,0,-21.924,1.0,0.0416,0.978,0.867,0.106,0.0313,80.683,4.0,519.0,130.0,0.029,3.349056603773585,afrobeat,0,0
9232,Beat Soup,111.374,False,39,Beat Oven,Beat Soup,0.727,0.295,3,-10.21,0.0,0.077,0.402,0.887,0.0991,0.949,80.008,4.0,148.0,36.0,0.787,1.7389162561576357,study,18,0
9233,Saibo - Lofi Flip,146.646,False,73,VIBIE,Saibo (Lofi Flip),0.323,0.349,7,-12.524,1.0,0.0761,0.965,0.00548,0.116,0.2,180.203,4.0,393.0,99.0,0.520045766756257,4.067085953878407,indian,10,0
9234,Flattened,220.399,True,27,Mushroomhead,Superbuick,0.614,0.681,8,-5.286,0.0,0.041,0.214,0.0114,0.193,0.128,112.2,4.0,411.0,103.0,0.5007888340154862,2.7259036144578315,industrial,11,1
9235,Bass Rani,146.666,False,43,Nucleya,Bass Rani,0.768,0.576,4,-12.326,0.0,0.0755,0.00705,0.000442,0.0735,0.248,108.078,4.0,257.0,64.0,0.4602973044540925,0.916010498687664,indian,10,0
9236,Ravin',198.12,False,45,Charly Black;Sean Paul;Greeicy,Ravin',0.845,0.676,8,-5.459,1.0,0.133,0.104,1.36e-06,0.129,0.713,104.971,4.0,344.0,85.0,0.5096432308341486,2.7259036144578315,j-dance,13,0
9237,Mineirinha,200.76,False,39,Forrozão Sela Rasgada;Zezinho Aboiador,A Rainha das Vaquejadas,0.566,0.618,0,-13.073,1.0,0.0788,0.683,3.69e-06,0.208,0.763,184.257,4.0,616.0,156.0,0.659,3.349056603773585,forro,7,0
